Name,Title,Description,Cost,EntryCost,MOD,RO,RP-0,CATEGORY,INFO,Year,Tech,ERA,ORPHAN,RP0conf,SPACECRAFT,ENGINE CONFIG,UPGRADE,ECM'S,IdentPart,Avionics,DecreaseA,DecreaseB,EngineLiquidPF,EngineLiquidTurbo,EngineSolid,Habitable,HumanRated,Instruments,Nuclear,"""Reentry""","""Toxic""",Decoupler,Hydrolox,TankBalloon,TankServiceModule,NonReentryRated,UnpressurizedCockpit
adapterSmallMiniTall,FL-A10 Adapter,A small parts adapter for FL-T based fuselages.,150,4400,Stock (RO Config),Yes,No,MATERIALS,Adapter,1952,earlyMaterialsScience,01-PW,,false,,,,,,,,,,,,,,,,,,,,,,,
Size3AdvancedEngine,F-1 Series,"The massive Rocketdyne F-1 engine. One of the largest, most powerful rocket engines ever built. Ensure you enable roll capability or disable gimbal as required for your application. Diameter: [3.61 m]. Plume configured by RealPlume.",4555,409361,Stock (RO Config),Yes,Yes,ORBITAL,,1967,orbitalRocketry1967,05-LUNAR,,true,Saturn V,F1,,F-1,F-1,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,MODULE  {  name = ModuleTagHumanRated  },,,,,,,,,,
adapterSmallMiniShort,FL-A5 Adapter,A small parts adapter for FL-T based fuselages.,100,4800,Stock (RO Config),Yes,No,MATERIALS,Adapter,1952,earlyMaterialsScience,01-PW,,false,,,,,,,,,,,,,,,,,,,,,,,
HeatShield3,Heat Shield (5m),Lunar-rated heat shield.,3600,36000,Stock (RO Config),Yes,Yes,EDL,Heat Shield,1967,lunarRatedHeatshields,05-LUNAR,,true,,,,heatshieldsLunar,,,,,,,,,,,,MODULE  {  name = ModuleTagReentry  },,,,,,,
adapterLargeSmallQuad,TVR-400L Stack Quad-Adapter,"After realizing 'larger circles' wasn't a very patentable concept, O.M.B. Enterprises rolled out a new line of ingenious multi-connector adapters to fit Rockomax sized parts. Lawsuit still pending. Converts a single 2.5m stack into four 1.25m stacks.",800,7000,Stock (RO Config),Yes,No,MATERIALS,Adapter,1961,materialsScienceHuman,03-HUMAN,,false,,,,,,,,,,,,,,,,,,,,,,,
GrapplingDevice,Advanced Grabbing Unit,"Kerbal Motion engineers have long struggled with the problem of how to extract dropped tools from complicated machinery. After observing an intern cleaning out his shoes by turning them upside and shaking them inside the lab, our team was hit with a stroke of inspiration! Why not turn the rocket parts upside down and shake them? The grabbing arm perfectly filled this niche, and is quite capable of lifting heavy machinery. It has since found other uses, besides delicate tool extraction operations. AKA ""The Klaw!""",200,4000,Stock (RO Config),Yes,Yes,RCS,Grabber,1972,spaceStationControl,06-STATION,,true,,,,,,,,,,,,,,,,,,,,,,,
GuidanceEarly1m,"Guidance Unit (Early), 1m","Small (3ft / 1m) early avionics ring for Vanguard/Redstone/Juno/R-5 class rockets. Provides control for about 6 minutes. This avionics unit allows full control over the vessel, up to the tonnage limit (cumulative).",350,7000,Stock (RO Config),Yes,Yes,AVIONICS,Avionics,1952,avionicsPrototypes,01-PW,,true,,,,"1000, avionicsBoosterPW",,MODULE  {  name = ModuleTagAvionics  },,,,,,,,,,,,,,,,,
largeSolarPanel,XT4 Solar Panel Array Mk1,Extendable sun-tracking Level 4 solar panel. 13.0m^2.,1500,30000,Stock (RO Config),Yes,Yes,POWER,Solar,1972,spaceStationSolarPanels,06-STATION,,true,Level 4,,,"7000, solarLevel4, solarFolding, solarTracking",,,,,,,,,,,,,,,,,,,
RP0probeAvionics0-81m,Able Avionics Package [0.813m],"An early avionics module capable of maintaining a pitch and roll program, used by small upper stages. Control lasts approximately a half hour. Allows full control over the vessel, up to the tonnage limit (cumulative).",100,4000,Stock (RO Config),Yes,Yes,AVIONICS,Upper,1954,avionicsPrototypes,01-PW,,true,Able,,,"500, avionicsUpperPW",,MODULE  {  name = ModuleTagAvionics  },,,,,,,,,,,,,,,,,
landerCabinSmall,Mk1 Lander Can,"A small, single-person cabin for use on non-atmospheric landers and small spacecraft.",2000,40000,Stock (RO Config),Yes,Yes,EDL,Lander,1967,lunarRatedHeatshields,05-LUNAR,,true,Gemini Lander,,,,,,,,,,,MODULE  {  name = ModuleTagHabitable  },MODULE  {  name = ModuleTagHumanRated  },,,,,,,,,,
airbrake1,A.I.R.B.R.A.K.E.S,"Research into feasible ways to slow down a plane in mid-air showed that loose hull panels are pretty great as drag-inducing deceleration devices. The discovery led to the invention of the Aerodynamically Integrated Retrograde Braking Robustly Armed Kinetic Extending System (A.I.R.B.R.A.K.E.S.), which is now popular mostly as a cheap alternative to longer runways. C7 Engineers are still trying to come up with a shorter name for such a long acronym.",50,1000,Stock (RO Config),Yes,Yes,FLIGHT,Control Surface,1955,matureSupersonic,01-PW,,true,,,,,,,,,,,,,,,,,,,,,,,
OCTOs0Adapter,Octagonal 0.625m Adapter,An adapter that seamlessly connects the Octagonal frame to the standard 0.625 rocket parts.,10,5800,Stock (RO Config),Yes,No,MATERIALS,Structural,1967,materialsScienceLunar,05-LUNAR,,false,,,,,,,,,,,,,,,,,,,,,,,
strutCube3way,Cubic Octagonal Strut Three Way Connector,"New from Strutco! A new connector that connects at right angles, and in two directions! Radical!",20,5800,Stock (RO Config),Yes,No,MATERIALS,Structural,1967,materialsScienceLunar,05-LUNAR,,false,,,,,,,,,,,,,,,,,,,,,,,
probeStackSmall,RC-001S Remote Guidance Unit,"The STEADLER RGU core is one of the most complete command units available to date, featuring all the latest guidance systems, plus its own internal set of Reaction Wheels. STEADLER claims this is the closest one can get to a fully self-contained spacecraft. (Some assembly required. Spacecraft sold separately)",2250,17800,Stock (RO Config),Yes,No,AVIONICS,Probe,1992,longTermAvionics,08-LONGTERM,,false,,,,,,,,,,,,,,,,,,,,,,,
mk2FuselageLongLFO,Mk2 Fuselage (Long) (Pressurized),"This airframe fuselage features the latest in lifting technology. Not only does it stay together during flight, it's sleek design makes your plane just that much speedier! Now comes with at least 100% more Oxidiser. (PART NOT COSTED BY RP-0 BUT IN CORRECT NODE)",1,18500,Stock (RO Config),Yes,No Cost,FLIGHT,Hull,1970,matureTurbofans,05-LUNAR,,false,,,,,,,,,,,,,,,,,,,,,,,
telescopicLadder,Kelus Mobility Enhancer,"The Kelus Mobility Enhancer comes equipped with advanced telescopic extension technology. Recommended load 0.5 kerbals. After discovering that their name was already in use, Kelus picked their current name with the flip of a coin.",10,1,Stock (RO Config),Yes,Yes,EDL,Ladder,0,unlockParts,00-START,,true,,,,ladder,,,,,,,,,,,,,,,,,,,
LgRadialSolarPanel,ST3 Solar Panel,Static Level 2 solar panel. 1.24m^2,200,9000,Stock (RO Config),Yes,Yes,POWER,Solar,1961,earlyPower,03-HUMAN,,true,Level 2,,,"1000, solarLevel2",,,,,,,,,,,,,,,,,,,
probeCoreHex,Ranger Block III Core,This automated control unit was originally developed for the NASA Ranger program. It is especially suited for lunar probes and flyby missions. Includes data storage for returning data to Earth (use Ship Manifest to transfer the data from the experiment to this core).,1500,30000,Stock (RO Config),Yes,Yes,AVIONICS,Probe,1962,improvedAvionics,03-HUMAN,,true,Ranger Block III,,,,,MODULE  {  name = ModuleTagAvionics  },,,,,,,,,,,,,,,,,
spotLight2,Illuminator Mk2,"The Illuminator Mk2 is an extra-wide beam, low-power Illuminator, for lighting up large swaths of whatever you wish. However, its beam does not shine very far.",10,1,Stock (RO Config),Yes,Yes,EDL,Light,0,unlockParts,00-START,,true,,,,light,,,,,,,,,,,,,,,,,,,
adapterLargeSmallBi,TVR-200L Stack Bi-Adapter,"After realizing 'larger circles' wasn't a very patentable concept, O.M.B. Enterprises rolled out a new line of ingenious multi-connector adapters to fit Rockomax sized parts. Lawsuit still pending. Converts a single 2.5m stack into two 1.25m stacks.",400,7800,Stock (RO Config),Yes,No,MATERIALS,Adapter,1961,materialsScienceHuman,03-HUMAN,,false,,,,,,,,,,,,,,,,,,,,,,,
ServiceBay_250,Service Bay [4m],"Service bay for protecting small delicate instruments during spaceflight. Note: must be shielded for reentry, bay itself is delicate too.",800,16000,Stock (RO Config),Yes,Yes,MATERIALS,Cargo,1961,materialsScienceHuman,03-HUMAN,,true,,,,,,,,,,,,,,,,,,,,,,,
LaunchEscapeSystem,Apollo Launch Escape System,Stock LES with the performance of the Apollo LES built by Lockheed for use with the stock Mk1-2 pod. Plume configured by RealPlume.,5000,175000,Stock (RO Config),Yes,Yes,COMMAND,LES,1968,matureCapsules,05-LUNAR,,true,Apollo,,,,Apollo LES,,,,,,MODULE  {  name = ModuleTagEngineSolid  },,MODULE  {  name = ModuleTagHumanRated  },,,,,,,,,,
largeAdapter,Rockomax Brand Adapter,"Governmental pressure and several lawsuits led Rockomax to finally consider creating an adapter to connect its own parts to that of its competitors. As much as the CEOs hated it, however, it was a resounding success.",1,3300,Stock (RO Config),Yes,No,MATERIALS,Adapter,1961,materialsScienceHuman,03-HUMAN,,false,,,,,,,,,,,,,,,,,,,,,,,
GuidanceStart1m,"Guidance Unit (Starting), 1m","Earliest control system for rocketry. Lasts approximately 3 minutes. Quickly made obsolete by advances in electronics. This avionics unit allows full control over the vessel, up to the tonnage limit (cumulative).",350,1,Stock (RO Config),Yes,Yes,AVIONICS,Avionics,0,unlockParts,00-START,,true,,,,1,,MODULE  {  name = ModuleTagAvionics  },,,,,,,,,,,,,,,,,
largeAdapter2,Rockomax Brand Adapter 02,"A shorter adapter from Rockomax, formed under similar circumstances to its big brother. Coated with spaceproof paint for maximum integrity.",450,3000,Stock (RO Config),Yes,No,MATERIALS,Adapter,1961,materialsScienceHuman,03-HUMAN,,false,,,,,,,,,,,,,,,,,,,,,,,
cupola,Cupola Observatory Module,"Sporting large panes of transparent aluminum ceramic composite, the Cupola gives an unmatched view of space. ESA pioneered the design for the ISS, where it was attached in 2010 after launching on STS-130.",2000,80000,Stock (RO Config),Yes,Yes,STATIONS,Station,2010,improvedOrbitalConstruction,10-COMM,,true,Cupola on ISS,,,,,,,,,,,,MODULE  {  name = ModuleTagHumanRated  },,,,,,,,,,
wheelMed,TR-2L Ruggedized Vehicular Wheel,"The TR-2L is an extremely tough wheel made for mobilizing medium sized vehicles across a large variety of terrain. The extremely high traction tread ensures firm grip on any surface, providing reliability and reducing the chances of being used for high-speed tomfoolery.",125,5000,Stock (RO Config),Yes,Yes,EDL,Wheel,2011,reusability,10-COMM,,true,Curiosity,,,wheelsLate,,,,,,,,,,,,,,,,,,,
mk2LanderCabin,Mk2 Lander Can,3-person cockpit for landers and space taxis. Much roomier than earlier models.,4500,90000,Stock (RO Config),Yes,Yes,EDL,Lander,1969,lunarLanding,05-LUNAR,,true,Apollo,,,,,,,,,,,,,,,,,,,,,,
spotLight1,Illuminator Mk1,"The Illuminator Mk1 from RKEA projects a strong beam of photons in its prograde direction, increasing the brightness of surfaces exposed to the beam (it's a big flashlight).",10,1,Stock (RO Config),Yes,Yes,EDL,Light,0,unlockParts,00-START,,true,,,,light,,,,,,,,,,,,,,,,,,,
airlinerCtrlSrf,FAT-455 Aeroplane Control Surface,Large conventional control surface.,800,16400,Stock (RO Config),Yes,No,FLIGHT,Control Surface,1970,matureTurbofans,05-LUNAR,,false,,,,,,,,,,,,,,,,,,,,,,,
structuralIBeam1,M-Beam 650 I-Beam,"A wide, upscaled version of the M-Beam 200 I-Beam. Dinkelstein loves variety, man.",10,1,Stock (RO Config),Yes,Yes,MATERIALS,Structural,0,unlockParts,00-START,,true,,,,1,,,,,,,,,,,,,,,,,,,
structuralIBeam3,M-Beam 200 I-Beam Pocket Edition,"Handcrafted by Dinkelstein himself, the M-Beam 200 works great for making rockets and skyscrapers alike. This one's half as long as the normal version, for building smaller skyscrapers and/or rockets.",10,1,Stock (RO Config),Yes,Yes,MATERIALS,Structural,0,unlockParts,00-START,,true,,,,1,,,,,,,,,,,,,,,,,,,
airlinerTailFin,FAT-455 Aeroplane Tail Fin,Large conventional wing with built-in control surface.,1000,4000,Stock (RO Config),Yes,No,FLIGHT,Tail,1970,matureTurbofans,05-LUNAR,,false,,,,,,,,,,,,,,,,,,,,,,,
airlinerMainWing,FAT-455 Aeroplane Main Wing,One of the largest lifting surfaces in production. The internal volume of these is big enough to carry generously sized fuel tanks.,2800,36400,Stock (RO Config),Yes,No,FLIGHT,Wing,1970,matureTurbofans,05-LUNAR,,false,,,,,,,,,,,,,,,,,,,,,,,
structuralIBeam2,M-Beam 200 I-Beam,"Handcrafted by Dinkelstein himself, the M-Beam 200 works great for making rockets and skyscrapers alike.",10,1,Stock (RO Config),Yes,Yes,MATERIALS,Structural,0,unlockParts,00-START,,true,,,,1,,,,,,,,,,,,,,,,,,,
telescopicLadderBay,Kelus-LV Bay Mobility Enhancer,"The Kelus-LV Mobility Enhancer Bay comes equipped with advanced telescopic extension technology. Recommended load 1.5 kerbals. After discovering that their name was already in use, Kelus picked their current name with the flip of a coin.",20,1,Stock (RO Config),Yes,Yes,EDL,Ladder,0,unlockParts,00-START,,true,,,,ladder,,,,,,,,,,,,,,,,,,,
Angledpanel,M-1x1T Structural Panel,"An M-1x1 panel, cut in half along the diagonal.  For structural designers who are too hip to be square.",5,1,Stock (RO Config),Yes,Yes,MATERIALS,Structural,0,unlockParts,00-START,,true,,,,1,,,,,,,,,,,,,,,,,,,
smallCtrlSrf,Elevon 4,"Feel the need to attach an elevator, rudder or aileron to just about any surface you can get your mitts on? Well this small elevon is for you. Made of mostly new factory parts, it will fit just about anywhere. Just don't expect a huge performance out of such a small part.",10,1,Stock (RO Config),Yes,Yes,FLIGHT,,0,unlockParts,00-START,,true,,,,1,,,,,,,,,,,,,,,,,,,
structuralPanel1,M-1x1 Structural Panel,"A sturdy metal plate, perfect for constructing all sorts of things.",10,1,Stock (RO Config),Yes,Yes,MATERIALS,Structural,0,unlockParts,00-START,,true,,,,1,,,,,,,,,,,,,,,,,,,
GearSmall,LY-35 Medium Landing Gear,High performance retractable landing gear. This bigger version features two large tires to support big and heavy planes. The longer assembly allows for improved ground clearance.,6,1,Stock (RO Config),Yes,Yes,FLIGHT,,0,unlockParts,00-START,,true,,,,1,,,,,,,,,,,,,,,,,,,
SmallGearBay,LY-10 Small Landing Gear,"High performance retractable landing gear. Comes with shock absorber, steering and a built-in spotlights. If we didn't tell you, you'd never know that most of those components were salvaged from scrapped machinery... oh.",3,1,Stock (RO Config),Yes,Yes,FLIGHT,,0,unlockParts,00-START,,true,,,,1,,,,,,,,,,,,,,,,,,,
GearFree,LY-05 Steerable Landing Gear,Simple wheel with steering actuation. It has become evident that aerodynamic control surfaces don't offer much control while slowly taxiing on the ground. Hopefully these wheels will reduce the number of low altitude low speed collisions with buildings. And Kerbals.,2,1,Stock (RO Config),Yes,Yes,FLIGHT,,0,unlockParts,00-START,,true,,,,1,,,,,,,,,,,,,,,,,,,
GearFixed,LY-01 Fixed Landing Gear,"Simple wheel-on-a-stick Landing Gear to bring your birds down safely. (That means your airplanes, LightYear Co. does not encourage attempting to attach landing gear to actual birds)",1,1,Stock (RO Config),Yes,Yes,FLIGHT,,0,unlockParts,00-START,,true,,,,1,,,,,,,,,,,,,,,,,,,
adapterSize2-Mk2,4.3m to Mk2 Adapter,"When you can't decide between a rocket and a spaceplane, why not both? (PART NOT COSTED BY RP-0 BUT IN CORRECT NODE)",1,18000,Stock (RO Config),Yes,No,SPACEPLANES,Hull,1970,effectiveSpaceplanes,05-LUNAR,,false,,,,,,,,,,,,,,,,,,,,,,,
structuralPanel2,M-2x2 Structural Panel,"Four M-1x1 have been arranged in a 2x2 layout for this part, then stuck together with super glue.",20,1,Stock (RO Config),Yes,Yes,MATERIALS,Structural,0,unlockParts,00-START,,true,,,,1,,,,,,,,,,,,,,,,,,,
ROAerobeeSustainer,Aerobee,"Small sustainer for WAC Corporal, Aerobee sounding rockets. Pressure-fed. Used after a small solid booster. Diameter: [0.3 m]. Plume configured by RealPlume.",30,1,Stock (RO Config),Yes,Yes,ORBITAL,FS Engine,0,unlockParts,00-START,,true,,Aerobee,,WAC-Corporal,Aerobee,,,,MODULE  {  name = ModuleTagEngineLiquidPF  },,,,,,,,,,,,,,
MassiveBooster,RSRMV,"The 5-segment Reusable Solid Rocket Motor (RSRMV) was first studied as an upgrade for the Space Shuttle, and entered full-scale development for Ares I. Development continued for SLS after the cancellation of Ares. Nose Cone 6.50662m tall. Diameter: [3.7 m]. Plume configured by RealPlume.",8000,160000,Stock (RO Config),Yes,Yes,SOLID,,2012,solids2009,10-COMM,,true,"Ares I, SLS",RSRMV,,RSRMV,RSRMV,,,,,,MODULE  {  name = ModuleTagEngineSolid  },,,,,,,,,,,,
solidBooster,Castor 30XL,The Castor 30XL is an enlarged Castor 30. Designed for the second stage of the Antares launcher. Diameter: [2.34 m]. Plume configured by RealPlume.,1500,30000,Stock (RO Config),Yes,Yes,SOLID,SRB,2013,solids2009,10-COMM,,true,Antares (Castor 30XL),Castor-30XL,,Castor-30XL,,,,,,,MODULE  {  name = ModuleTagEngineSolid  },,,,,,,,,,,,
winglet,AV-T1 Winglet,Nothing is really known about this thing. Use it at your own risk.,15,1,Stock (RO Config),Yes,Yes,RCS,Fin,0,unlockParts,00-START,,true,,,,1,,,,,,,,,,,,,,,,,,,
R8winglet,AV-R8 Winglet,"The R8 Active Control Winglet series marked the debut of Kerlington Model Rockets in the Spacecraft engineering world. These winglets are equipped with movable pivots, which allow them to swivel and act as control surfaces. This feature was considered a huge advancement in control technology and most agree that it made Kerlington staff and R8 fans simply unbearable to be around.",20,1,Stock (RO Config),Yes,Yes,RCS,Fin,0,unlockParts,00-START,,true,,,,1,,,,,,,,,,,,,,,,,,,
landingLeg1-2,LT-2 Landing Strut,"The LT-2 Landing Strut offers a heavy-duty method for planting yourself firmly on the ground, without the severe consequences that usually accompany planting yourself firmly on the ground.",300,6000,Stock (RO Config),Yes,Yes,EDL,Legs,1969,lunarLanding,05-LUNAR,,true,,,,legsImproved,,,,,,,,,,,,,,,,,,,
