Name,Title,Description,MOD,Cost,EntryCost,CATEGORY,INFO,Year,Tech,ERA,RO,RP-0,ORPHAN,RP0conf,SPACECRAFT,ENGINE CONFIG,UPGRADE,ECMS,IdentPart,Avionics,DecreaseA,DecreaseB,EngineLiquidPF,EngineLiquidTurbo,EngineSolid,Habitable,HumanRated,Instruments,Nuclear,Reentry,Toxic,Decoupler,Hydrolox,TankBalloon,TankServiceModule,NonReentryRated,UnpressurizedCockpit
SSTU-ST-GEN-DSP-DOS-S,SSTU - ST-GEN - DSP-DOS-S,"SSTU - StationCore - Deployable Solar Panel - DOS-S - Originally developed for the DOS station modules, these solar panels have since found uses in other spacecraft and station designs.  Compact when folded up, and with a decent energy density, the Station Core line of solar panels are an effective means of long term energy generation. (PART NOT SUPPORTED BY RP-0 OR RO)",SSTU,3200,11200,POWER,Solar,1986,largeScaleSolarArrays,08-LONGTERM,No,No,Yes,FALSE,Mir,,,,,,,,,,,,,,,,,,,,,,
SSTU-SC-GEN-DP-1P,NASA Docking System,"The NASA Docking System (NDS) is a spacecraft docking and berthing mechanism being developed for future US human spaceflight vehicles, such as the Orion Multi-Purpose Crew Vehicle and the Commercial Crew vehicles. The NDS is NASA's implementation of the International Docking System Standard (IDSS), an attempt by the ISS Multilateral Coordination Board (MCB) to create an international spacecraft docking standard. NDS is also known as the international Low Impact Docking System (iLIDS). Parachutes included.",SSTU,3500,70000,RCS,Docking,2015,gridFins,10-COMM,Yes,Yes,,TRUE,NDS,,,,NASA Docking System,,,,,,,,MODULE  {  name = ModuleTagHumanRated  },,,,,MODULE  {  name = ModuleTagDecoupler  },,,,,
SSTU-SC-ENG-RD-0110,RD-0110,"An upper stage Kerosene/LOX engine designed for the Molniya launch vehicle. Also be used with the Voskhod and Soyuz launchers. Diameter: [1.7 m]. Using the patented SSTU Engine-Clustering technology the number of engines, engine layout, mounting or shroud type, and mount/shroud size are configurable, and each set of engines are built to your specifications. Plume configured by RealPlume.",SSTU,350,8000,ORBITAL,US Engine,1960,orbitalRocketry1960,02-SAT,Yes,Yes,,TRUE,"Molniya, Voskhod",RD0110,,RD-0107,RD-0110,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,,,,,,,,,,,
SSTU-SC-ENG-J-2X,J-2X,"2000s medium TWR, vacuum engine. The J-2X was intended to be used on the upper stages of Ares I and Ares V. Development continued after the cancellation of Ares, and early designs of SLS incorporated the engine, but selection of the RL10-powered Exploration Upper Stage resulted in the project being mothballed. Diameter: [3.0 m]. Using the patented SSTU Engine-Clustering technology the number of engines, engine layout, mounting or shroud type, and mount/shroud size are configurable, and each set of engines are built to your specifications. Plume configured by RealPlume.",SSTU,3310,158860,HYDROLOX,US Engine,2012,hydrolox2009,10-COMM,Yes,Yes,,TRUE,J-2X,J2X,,J-2X,J-2X,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,,,,,,,MODULE  {  name = ModuleTagHydrolox  },,,,
SSTU-ST-GEN-DSP-DOS-MF,SSTU - ST-GEN - DSP-DOS-MF,"SSTU - StationCore - Deployable Solar Panel - DOS-MF - Originally developed for the DOS station modules, these solar panels have since found uses in other spacecraft and station designs.  Compact when folded up, and with a decent energy density, the Station Core line of solar panels are an effective means of long term energy generation. (PART NOT SUPPORTED BY RP-0 OR RO)",SSTU,3600,12600,POWER,Solar,1986,largeScaleSolarArrays,08-LONGTERM,No,No,Yes,FALSE,Mir,,,,,,,,,,,,,,,,,,,,,,
SSTU-SC-ENG-RL10A-5,RL10A-5,"Throttleable RL10 engine redesigned for atmospheric use. used on the DC-X VTVL test vehicle. Diameter: [1.02 m]. Using the patented SSTU Engine-Clustering technology the number of engines, engine layout, mounting or shroud type, and mount/shroud size are configurable, and each set of engines are built to your specifications. Plume configured by RealPlume.",SSTU,1300,26000,HYDROLOX,US Engine,1993,hydrolox1992,08-LONGTERM,Yes,Yes,,TRUE,DC-X,RL10 (Only A-5),,RL10A-5,,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,,,,,,,MODULE  {  name = ModuleTagHydrolox  },,,,
SSTU-ST-GEN-DSP-DOS-L,SSTU - ST-GEN - DSP-DOS-L,"SSTU - StationCore - Deployable Solar Panel - DOS-L - Originally developed for the DOS station modules, these solar panels have since found uses in other spacecraft and station designs.  Compact when folded up, and with a decent energy density, the Station Core line of solar panels are an effective means of long term energy generation. (PART NOT SUPPORTED BY RP-0 OR RO)",SSTU,6000,21000,POWER,Solar,1986,largeScaleSolarArrays,08-LONGTERM,No,No,Yes,FALSE,Mir,,,,,,,,,,,,,,,,,,,,,,
SSTU-SC-ENG-RL10A-4,RL10A-4 Series Vacuum Engine,"Hydrolox restartable expander-cycle vacuum engine used in countless applications. Most famous applications include the Centaur upper stage, the S-IV upper stage of the original Saturn I launcher, and the new Delta Cryogenic Second Stage. The RL10 uses liquid hydrogen and liquid oxygen (so beware of boiloff); it has very low thrust, but very high specific impulse, and is designed for beyond-Low-Earth-Orbit applications like launching satellites to geostationary transfer orbits or to the Moon or other planets. However, like all cryogenic engines, boiloff is a serious issue without heat pumps or radiators. Mount size can be adjusted from 1.25m to 10m in 1m increments. Diameter: [1.25 m]. Using the patented SSTU Engine-Clustering technology the number of engines, engine layout, mounting or shroud type, and mount/shroud size are configurable, and each set of engines are built to your specifications. Plume configured by RealPlume.",SSTU,1300,26000,HYDROLOX,US Engine,1992,hydrolox1992,08-LONGTERM,Yes,Yes,,TRUE,Centaur 2A,RL10 (Only A-4),,RL10A-1,,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,,,,,,,MODULE  {  name = ModuleTagHydrolox  },,,,
SSTU-LC2-POD,SSTU - LC2-POD,LC2-POD,SSTU,1800,7200,EDL,Lander,1968,lunarLanding,05-LUNAR,Yes,No,,FALSE,,,,,,,,,,,,,,,,,,,,,,,
SSTU-SC-ENG-Merlin-1DV,Merlin 1D Vacuum,"The whole family of Merlin rocket engines, made by SpaceX. Diameter: [1.75 m]. Using the patented SSTU Engine-Clustering technology the number of engines, engine layout, mounting or shroud type, and mount/shroud size are configurable, and each set of engines are built to your specifications. Plume configured by RealPlume.",SSTU,200,34000,ORBITAL,US Engine,2013,orbitalRocketry2009,10-COMM,Yes,Yes,,TRUE,Falcon,Merlin1,,Merlin1DVac,,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,,,,,,,,,,,
SSTU-SC-ENG-Merlin-1D,Merlin 1D,"The whole family of Merlin rocket engines, made by SpaceX. Diameter: [1.75 m]. Using the patented SSTU Engine-Clustering technology the number of engines, engine layout, mounting or shroud type, and mount/shroud size are configurable, and each set of engines are built to your specifications. Plume configured by RealPlume.",SSTU,175,32000,ORBITAL,FS Engine,2013,orbitalRocketry2009,10-COMM,Yes,Yes,,TRUE,Falcon,Merlin1,,Merlin1D,,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,,,,,,,,,,,
SSTU-SC-ENG-LMAE,Lunar Module Ascent Engine,Pressure-fed engine used for the ascent module of the Apollo lunar lander. Diameter: [0.86 m]. Plume configured by RealPlume.,SSTU,550,11000,EDL,Engine,1969,lunarLanding,05-LUNAR,Yes,Yes,,TRUE,Apollo LEM,LMAE,,,Apollo LMAE,,,,MODULE  {  name = ModuleTagEngineLiquidPF  },,,,MODULE  {  name = ModuleTagHumanRated  },,,,,,,,,,
SSTU-SC-ENG-LR81-8096,XLR81 (Agena) Vacuum Engine,"Gas-generator nitric acid/UDMH vacuum engine used on Agena. The XLR81 family was derived from the Bell Hustler Rocket Engine, which was developed for use on an air-to-surface missile. Early engines were nearly identical to the Hustler engine, while later variants offered new capabilities and improved performance. Engine restart was introduced on the Agena B's XLR81-BA-7 (Model 8081). The XLR81-BA-11 (Model 8096) used on Agena D used propellant sumps to eliminate the need for ullage thrust. The XLR81-BA-13 (Model 8247) powered the Gemini Agena Target Vehicle (a modified Agena D) and was rated for up to 14 restarts. Diameter: [0.9 m]. Using the patented SSTU Engine-Clustering technology the number of engines, engine layout, mounting or shroud type, and mount/shroud size are configurable, and each set of engines are built to your specifications. Plume configured by RealPlume.",SSTU,200,7000,ORBITAL,US Engine,1962,orbitalRocketry1962,03-HUMAN,Yes,Yes,,TRUE,Agena D,Agena (Only D+),,XLR81-BA-11,,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,,,,,,,,,,,
SSTU-RO-ENG-SRBA,RSRM (Modular),"Modular RSRM booster.  Has options for up to 6 segements, with optional scaling of diameter",SSTU,1,135600,SOLID,SRB,1981,solids1981,07-SPCPLANES,Yes,Yes,,TRUE,RSRM,,,,RSRM,,,,,,MODULE  {  name = ModuleTagEngineSolid  },,,,,,,,,,,,
SSTU-SC-GEN-FR-I,IB - Interstage Fairing,SSTU - ShipCore: General - Payload Fairing.  Resizeable Fairing with integrated payload base and decoupler.,SSTU,2,1,MATERIALS,Fairing,0,unlockParts,00-START,Yes,Yes,,TRUE,,,,1,,,,,,,,,,,,,,MODULE  {  name = ModuleTagDecoupler  },,,,,
SSTU-SC-B-CMX,Apollo Command Module - Orbital Module,Apollo Command Module - Orbital Module variant. Contains three astronauts. DO NOT USE FOR RE-ENTRY!,SSTU,6000,100000,COMMAND,Command Module,1975,improvedCapsules,06-STATION,Yes,Yes,,TRUE,Apollo Advanced,,,,,MODULE  {  name = ModuleTagAvionics  },,,,,,MODULE  {  name = ModuleTagHabitable  },MODULE  {  name = ModuleTagHumanRated  },,,,,,,,,,
SSTU-SC-C-BPC,Orion Launch Escape Assembly,"The LEA provides the means for separation the CM from the launch vehicle during pad or suborbital aborts. This assembly consists of a Q-ball instrumentation assembly, ballast compartment, canard surfaces, pitch control motor, tower jettison motor, launch escape motor, a structural skirt, an open-frame tower, and a boost protective cover.",SSTU,5000,175000,COMMAND,LES,2019,capsulesNF,11-NF,Yes,Yes,,TRUE,Orion,,,,Orion LAS,,,,,,MODULE  {  name = ModuleTagEngineSolid  },,MODULE  {  name = ModuleTagHumanRated  },,,,,,,,,,
SSTU-RO-ENG-SRB2,RSRM (2-segment),Proposed 2-segment version of RSRM.,SSTU,3390,135600,SOLID,SRB,1981,solids1981,07-SPCPLANES,Yes,Yes,,TRUE,RSRM,,,,RSRM,,,,,,MODULE  {  name = ModuleTagEngineSolid  },,,,,,,,,,,,
SSTU-RO-ENG-SRB3,RSRM (3-segment),Proposed 3-segment version of RSRM that includes a new aft skirt and TVC system.,SSTU,4522,135600,SOLID,SRB,1981,solids1981,07-SPCPLANES,Yes,Yes,,TRUE,RSRM,,,,RSRM,,,,,,MODULE  {  name = ModuleTagEngineSolid  },,,,,,,,,,,,
SSTU-SC-C-CMX,Orion Command Module - Orbital Module,Orion Command Module - Orbital Module variant. Contains between 2 and 6 astronauts. DO NOT USE FOR REENTRY!,SSTU,,750000,COMMAND,Command Module,2019,capsulesNF,11-NF,Yes,Yes,,TRUE,Orion,,,,,MODULE  {  name = ModuleTagAvionics  },,,,,,MODULE  {  name = ModuleTagHabitable  },MODULE  {  name = ModuleTagHumanRated  },,,,,,,,,,
SSTU-SC-C-CM,Orion Command Module,Orion Command Module. Contains between 2 and 6 astronauts.,SSTU,,750000,COMMAND,Command Module,2019,capsulesNF,11-NF,Yes,Yes,,TRUE,Orion,,,,Orion CM,MODULE  {  name = ModuleTagAvionics  },,,,,,MODULE  {  name = ModuleTagHabitable  },MODULE  {  name = ModuleTagHumanRated  },,,MODULE  {  name = ModuleTagReentry  },,,,,,,
SSTU-SC-ENG-Merlin-1CV,Merlin 1C Vacuum,"The whole family of Merlin rocket engines, made by SpaceX. Diameter: [1.75 m]. Using the patented SSTU Engine-Clustering technology the number of engines, engine layout, mounting or shroud type, and mount/shroud size are configurable, and each set of engines are built to your specifications. Plume configured by RealPlume.",SSTU,210,28000,ORBITAL,US Engine,2010,orbitalRocketry2009,10-COMM,Yes,Yes,,TRUE,Falcon,Merlin1,,Merlin1CVac,,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,,,,,,,,,,,
SSTU-SC-GEN-ISDC,Interstage Decoupler,"SSTU - ShipCore: General - Interstage Decoupler.  Includes decouplers for top and bottom attach points, as well as ullage engines that are optionally auto-activated on decouple.  Can optionally be jettisoned automatically once ullage is complete.  Can be mounted upside down (or have motors inverted) for use as a set of retro-rockets.",SSTU,9,1,MATERIALS,Decoupler,0,unlockParts,00-START,Yes,Yes,,TRUE,,,,1,,,,,,,,,,,,,,MODULE  {  name = ModuleTagDecoupler  },,,,,
SSTU-SC-GEN-IPA-W,Interstage Petal Adapter (Wide),"SSTU - ShipCore: General - Interstage Petal Adapter (Wide).  The interstage petal adapter allows for mounting of a secondary payload below the primary, in a fully enclosed and shielded fairing that provides structural support for the primary payload.  This model features an integrated inverted taper below the fairing mounting point.  Includes both top and internal payload decouplers.  Has configurable height and diameter.",SSTU,0,0,MATERIALS,Fairing,1964,materialsScienceAdvCapsules,04-ADV,Yes,Yes,,TRUE,,,,,,,,,,,,,,,,,,MODULE  {  name = ModuleTagDecoupler  },,,,,
SSTU-SC-ENG-F1B,F-1B,"The F-1B engine was designed to power the proposed Pyrios advanced boosters for the Space Launch System. A highly modified version of the original F-1, the F-1B uses modern manufacturing techniques including 3D printing and features a simpler gas generator exhaust arrangment in order to reduce manufacturing costs and increase thrust at a slight cost of efficiency. Mount size can be adjusted from 2.5m to 10m in 1m increments. Diameter: [3.61 m]. Using the patented SSTU Engine-Clustering technology the number of engines, engine layout, mounting or shroud type, and mount/shroud size are configurable, and each set of engines are built to your specifications. Plume configured by RealPlume.",SSTU,5000,409361,ORBITAL,FS Engine,2022,orbitalRocketryNF,11-NF,Yes,Yes,,TRUE,F-1B,F1B,,F-1B,F-1B,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,MODULE  {  name = ModuleTagHumanRated  },,,,,,,,,,
SSTU-SC-ENG-Merlin-1C,Merlin 1C,"The whole family of Merlin rocket engines, made by SpaceX. Diameter: [1.75 m]. Using the patented SSTU Engine-Clustering technology the number of engines, engine layout, mounting or shroud type, and mount/shroud size are configurable, and each set of engines are built to your specifications. Plume configured by RealPlume.",SSTU,185,26000,ORBITAL,FS Engine,2006,orbitalRocketry2004,09-INTL,Yes,Yes,,TRUE,Falcon,Merlin1,,Merlin1C,,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,,,,,,,,,,,
SSTU-SC-GEN-FR-W,FB - Payload Fairing Base (Wide),SSTU - ShipCore: General - Payload Fairing (Wide).  Resizeable Fairing with integrated payload base and decoupler.  This model features an expanded base for times when your payload is larger than your rocket.,SSTU,2,1,MATERIALS,Fairing Base,0,unlockParts,00-START,Yes,Yes,,TRUE,,,,1,,,,,,,,,,,,,,MODULE  {  name = ModuleTagDecoupler  },,,,,
SSTU-SC-GEN-FR-N,FB - Payload Fairing Base,SSTU - ShipCore: General - Payload Fairing.  Resizeable Fairing with integrated payload base and decoupler.,SSTU,2,1,MATERIALS,Fairing Base,0,unlockParts,00-START,Yes,Yes,,TRUE,,,,1,,,,,,,,,,,,,,MODULE  {  name = ModuleTagDecoupler  },,,,,
SSTU-SC-GEN-IPA-N,Interstage Petal Adapter,"SSTU - ShipCore: General - Interstage Petal Adapter.  The interstage petal adapter allows for mounting of a secondary payload below the primary, in a fully enclosed and shielded fairing that provides structural support for the primary payload.  Includes both top and internal payload decouplers.  Has configurable height and diameter.",SSTU,0,0,MATERIALS,Fairing,1964,materialsScienceAdvCapsules,04-ADV,Yes,Yes,,TRUE,,,,,,,,,,,,,,,,,,MODULE  {  name = ModuleTagDecoupler  },,,,,
SSTU-SC-ENG-Merlin-1BV,Merlin 1B Vacuum,"The whole family of Merlin rocket engines, made by SpaceX. Diameter: [1.75 m]. Using the patented SSTU Engine-Clustering technology the number of engines, engine layout, mounting or shroud type, and mount/shroud size are configurable, and each set of engines are built to your specifications. Plume configured by RealPlume.",SSTU,220,22000,ORBITAL,US Engine,2006,orbitalRocketry2004,09-INTL,Yes,Yes,,TRUE,Falcon,Merlin1,,Merlin1BVac,Merlin 1B Vac,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,,,,,,,,,,,
SSTU-AJ10-CustomMid,AJ10 Series (Mid),"Small pressure-fed hypergolic upper stage engine. Derivative of the first US liquid rocket engine, the AJ10 series is perhaps the longest-lived of any engine series, a part of the US's first satellite launch vehicle, Vanguard, the Apollo CSM, and even one projected Orion service module. This represents mid-period AJ10s with a nozzle extension and restart capability. Used on Thor-Ablestar and Delta E through Delta N. Using the patented SSTU Engine-Clustering technology the number of engines, engine layout, mounting or shroud type, and mount/shroud size are configurable, and each set of engines are built to your specifications. Plume configured by RealPlume.",SSTU (RO Addition),250,5000,ORBITAL,US Engine,1961,orbitalRocketry1961,03-HUMAN,Yes,Yes,,TRUE,AJ10 (Mid),AJ10_Mid,,AJ10-104,AJ10 (Mid),,,,MODULE  {  name = ModuleTagEngineLiquidPF  },,,,,,,,MODULE  {  name = ModuleTagToxic  },,,,,,
RO-SSTU-RL10C,RL10C Series Vacuum Engine,,SSTU (RO Addition),3800,76000,HYDROLOX,,2014,hydrolox2009,10-COMM,Yes,Yes,,TRUE,,RL10,,RL10C-1,,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,,,,,,,MODULE  {  name = ModuleTagHydrolox  },,,,
SSTU-SC-ENG-M1-RO,M-1 Series,"The massive M-1 engine. The largest, most powerful, LH2/LOX engine ever designed. Individual components have been tested. Generally designed as an upper stage engine, first stages designs with expanding nozzles were being worked on. Diameter: [4.28 m]. Using the patented SSTU Engine-Clustering technology the number of engines, engine layout, mounting or shroud type, and mount/shroud size are configurable, and each set of engines are built to your specifications. Plume configured by RealPlume.",SSTU (RO Addition),22000,770000,HYDROLOX,US Engine,1972,hydrolox1972,06-STATION,Yes,Yes,,TRUE,M-1,M1,,M-1-Spec,M-1,,,,,MODULE  {  name = ModuleTagEngineLiquidTurbo  },,,,,,,,,MODULE  {  name = ModuleTagHydrolox  },,,,
SSTU-AJ10-CustomEarly,AJ10 Series (Early),"Small pressure-fed hypergolic upper stage engine. Derivative of the first US liquid rocket engine, the AJ10 series is perhaps the longest-lived of any engine series, a part of the US's first satellite launch vehicle, Vanguard, the Apollo CSM, and even one projected Orion service module. This is the original Vanguard second stage / Able / Delta configuration, without restart capability. Using the patented SSTU Engine-Clustering technology the number of engines, engine layout, mounting or shroud type, and mount/shroud size are configurable, and each set of engines are built to your specifications. Plume configured by RealPlume.",SSTU (RO Addition),150,3000,ORBITAL,US Engine,1956,orbitalRocketry1956,02-SAT,Yes,Yes,,TRUE,AJ10 (Early),AJ10_Early,,AJ10-37,AJ10 (Early),,,,MODULE  {  name = ModuleTagEngineLiquidPF  },,,,,,,,MODULE  {  name = ModuleTagToxic  },,,,,,
